"","Id_Estacion","Periodo","null","ENERO","FEBRERO","MARZO","ABRIL","MAYO","JUNIO","JULIO","AGOSTO","SEPTIEMBRE","OCTUBRE","NOVIEMBRE","DICIEMBRE","TOTAL","Periodo2"
"936","15273","5110",NA,"14.9","14.6","12.9","24.3","62","150.1","196.4","177.4","167.1","89.1","18.6","6.7","934.1","1951 - 2010"
"937","15273","7100",NA,"10.9","11.4","10.6","20.4","50.7","142.8","174.7","147.2","122.2","69.5","14.4","9.3","784.1","1971 - 2000"
"938","15273","8110",NA,"14.9","14.6","12.9","24.3","62","150.1","196.4","177.4","167.1","89.1","18.6","6.7","934.1","1981 - 2010"
"939","15274","5110",NA,"11.6","11.5","13.3","28.6","49.6","93.1","92.4","74","57.3","41.4","6.8","3","482.6","1951 - 2010"
"940","15274","7100",NA,"11.9","6.8","14.5","33.6","59","92.5","58.5","50.9","39","29.2","7.8","4.3","408","1971 - 2000"
"941","15274","8110",NA,"11.6","11.5","13.3","28.6","49.6","93.1","92.4","74","57.3","41.4","6.8","3","482.6","1981 - 2010"
"942","15275","5110",NA,"12.4","21.8","10.9","12.7","60","154.7","174.1","130.8","207.6","76","20.3","5.1","886.4","1951 - 2010"
"943","15275","8110",NA,"12.4","21.8","10.9","12.7","60","154.7","174.1","130.8","207.6","76","20.3","5.1","886.4","1981 - 2010"
"944","15276","5110",NA,"14.6","24.3","6.4","32.1","84.5","173.2","212.6","182.6","150.8","79.4","22.4","14.1","997","1951 - 2010"
"945","15276","7100",NA,"14.5","26.3","6.1","23.7","63","155.1","170.8","175.2","140.6","54.4","25.5","19.7","874.9","1971 - 2000"
"946","15276","8110",NA,"14.6","24.3","6.4","32.1","84.5","173.2","212.6","182.6","150.8","79.4","21.7","14.3","996.5","1981 - 2010"
"947","15280","5110",NA,"8","11.2","7.7","30.1","49.9","158.9","138.9","153.2","127.2","54.1","17.1","8.9","765.2","1951 - 2010"
"948","15280","7100",NA,"3.3","5.1","6.9","34.9","46","163.3","141.2","144.9","115.7","52.1","20.5","12.2","746.1","1971 - 2000"
"949","15280","8110",NA,"8","11.2","7.7","30.1","49.9","158.9","138.9","153.2","127.2","54.1","17.1","8.9","765.2","1981 - 2010"
"950","15282","5110",NA,"14.7","12.1","13.3","26.1","78.5","162.8","184.4","155.9","137.1","63.7","15.3","5.9","869.8","1951 - 2010"
"951","15282","7100",NA,"15.1","9.5","10.4","19.6","76.6","166","177.2","141.4","124.4","66.2","15.3","7.4","829.1","1971 - 2000"
"952","15282","8110",NA,"14.7","12.1","13.3","26.1","78.5","162.8","184.4","156.3","139.7","64.2","15.1","6","873.2","1981 - 2010"
"953","15283","5110",NA,"13","15.4","14.5","23","83.2","190.9","156","146.1","167.6","68.3","14.4","3.8","896.2","1951 - 2010"
"954","15283","8110",NA,"13","15.4","14.5","23","83.2","190.9","156","146.1","167.6","68.3","14.4","3.8","896.2","1981 - 2010"
"955","15284","5110",NA,"14.5","12.9","7.3","16.9","81.8","198.2","215.1","209.2","201","79.4","21.4","8.4",NA,"1951 - 2010"
"956","15284","7100",NA,"14.5","12.9","7.3","16.9","81.8","198.2","215.1","209.2","201","79.4","21.4","8.4",NA,"1971 - 2000"
"957","15284","8110",NA,"14.5","12.9","7.3","16.9","81.8","198.2","215.1","209.2","201","79.4","21","8.9",NA,"1981 - 2010"
"958","15285","5110",NA,"22","13.5","13","36.5","118.7","222.7","222.2","250","223.2","115.4","45.2","10.2",NA,"1951 - 2010"
"959","15285","7100",NA,"24.5","17.8","5.9","33","109.2","220.6","219.2","244","208.7","106.4","54","13.4",NA,"1971 - 2000"
"960","15285","8110",NA,"22","13.5","13","35.7","116","225.5","224.2","248.4","222.2","114.6","45.3","10.6",NA,"1981 - 2010"
"961","15287","5110",NA,"25.5","14.6","14.9","29.7","99.2","210.5","235.8","245.2","196","119.4","36.1","16.5",NA,"1951 - 2010"
"962","15287","7100",NA,"21.1","14.8","10.9","29.1","94.1","203.1","230.8","239.7","185.4","113.2","37.8","20.6",NA,"1971 - 2000"
"963","15287","8110",NA,"25.5","14.6","14.9","28.9","98.4","210.3","237.4","243","197.1","117.6","36.1","16.9",NA,"1981 - 2010"
"964","15289","5110",NA,"19.3","17.8","12.4","25.2","89.5","220.3","221.8","178.2","168.8","68.8","26","9.7",NA,"1951 - 2010"
"965","15289","7100",NA,"19.3","17.8","12.4","25.2","89.5","220.3","221.8","178.2","168.8","68.8","26","9.7",NA,"1971 - 2000"
"966","15293","5110",NA,"14.5","13.6","13.6","27.5","82.2","151.1","157","133.3","123.5","42.9","12.3","5.7","777.2","1951 - 2010"
"967","15293","7100",NA,"16.2","13.8","13.4","25.4","89.5","152.2","163.8","138.7","114.8","46","13.5","7.2","794.5","1971 - 2000"
"968","15293","8110",NA,"14.5","13.6","13.6","27.5","82.2","151.1","157","133.3","123.5","42.9","12.3","5.7","777.2","1981 - 2010"
"969","15294","5110",NA,"28.1","15.6","9.3","23.4","77.4","101.3","138.6","118.1","90.9","37.8","17.9","9.8","668.2","1951 - 2010"
"970","15294","7100",NA,"28.1","15.6","9.3","23.4","77.4","101.3","138.6","118.1","90.9","37.8","17.9","9.8","668.2","1971 - 2000"
"971","15294","8110",NA,"30.6","13.4","10.1","22.3","75.4","102.6","127.5","96","86.7","37.5","16.5","7.3","625.9","1981 - 2010"
"972","15295","5110",NA,"17.6","13.7","15.5","33","87.9","199.5","220.1","227.7","194.6","95.5","19.9","10.6",NA,"1951 - 2010"
"973","15295","7100",NA,"15.9","10.5","15.4","29.4","102.6","202.4","230.7","230.7","194.2","99.1","23.8","11.8",NA,"1971 - 2000"
"974","15295","8110",NA,"17.6","13.7","15.5","33","87.9","199.5","220.1","227.7","194.6","95.5","19.9","10.6",NA,"1981 - 2010"
"975","15296","5110",NA,"12.6","5.2","5.7","23.6","54.8","234.3","241.2","313.3","342.3","103.1","22.2","16.7",NA,"1951 - 2010"
"976","15296","7100",NA,"9.2","2.4","5.5","27.4","49.6","219.6","191.6","256.3","271.9","86.3","17.8","24",NA,"1971 - 2000"
"977","15296","8110",NA,"12.6","5.4","5.9","24.3","52.3","246.5","243","316.9","355.9","110","23.9","17.4",NA,"1981 - 2010"
"978","15297","5110",NA,"9.1","6.8","11.2","32.3","75.1","221.5","192.6","228.7","216.2","92.6","22.2","8.7",NA,"1951 - 2010"
"979","15297","7100",NA,"8","6.9","10.5","35.7","72.4","225.7","206","253.1","209","97.1","26","11.7",NA,"1971 - 2000"
"980","15297","8110",NA,"9.1","6.8","11.2","31.1","74.1","223.3","191.2","222.8","222.4","93.6","22","9.1",NA,"1981 - 2010"
"981","15298","5110",NA,"12.4","7.7","12.2","29.2","69.7","224.5","245.6","294.9","233.4","92.6","16.1","7.9",NA,"1951 - 2010"
"982","15298","7100",NA,"13.3","8.6","9.2","33.4","75.2","233.9","264.2","302.9","245.2","97.4","15.5","9.8",NA,"1971 - 2000"
"983","15298","8110",NA,"13.4","8","12.7","26.2","69.9","220.8","248.9","287.5","231.5","91.6","15.2","8.1",NA,"1981 - 2010"
"984","15299","5110",NA,"25.7","15.5","12.4","30","80.7","218.8","234","241.6","240","97.5","28.1","9",NA,"1951 - 2010"
"985","15299","7100",NA,"29.7","8.4","11.8","32.1","85.1","225.1","241.4","237.5","225.8","99.7","31.8","11.9",NA,"1971 - 2000"
"986","15299","8110",NA,"20.7","16.1","12.4","29.5","81.6","219.4","233.7","239.3","241.9","102.2","29.3","8.2",NA,"1981 - 2010"
"987","15301","5110",NA,"31","20.2","9.5","30.1","102.3","221.7","170.8","183","185.1","96.2","29.9","10.6",NA,"1951 - 2010"
"988","15301","7100",NA,"31.3","14.9","7.9","29.2","91.3","227.3","169","183.6","176.4","96.6","32","13.5",NA,"1971 - 2000"
"989","15301","8110",NA,"24.2","20.9","9.8","28","101.1","220.6","169.8","182.9","183.7","98.3","31.2","10.2",NA,"1981 - 2010"
"990","15305","5110",NA,"20.2","17.4","7.7","35.4","81.3","244.8","234.1","236.6","224.1","99.2","21.3","8.8",NA,"1951 - 2010"
"991","15305","7100",NA,"21.1","11.4","7.2","31","85.3","242.6","223.7","228.9","218.9","98.8","21.7","10.5",NA,"1971 - 2000"
"992","15305","8110",NA,"15.3","18","8","36","80.7","244.1","236.1","238.9","224.1","99.6","22","8.3",NA,"1981 - 2010"
"993","15308","5110",NA,"12.9","11.1","7.7","20.3","37.1","98.6","128.4","122","103.4","44.2","14","7.8","607.5","1951 - 2010"
"994","15308","7100",NA,"10.8","6","7.1","18.9","39.6","100.2","126.6","122.3","91.7","47.2","15.9","7.8","594.1","1971 - 2000"
"995","15308","8110",NA,"12.9","11.1","7.7","19.8","36.9","100.5","130.9","122.3","103.4","44.7","13.1","8","611.3","1981 - 2010"
"996","15312","5110",NA,"9","9.2","12.3","27.1","58.9","152.3","178.2","155.3","132.4","52.7","18.4","4.2","810","1951 - 2010"
"997","15312","7100",NA,"7.7","8.4","12.6","27.1","57.4","151.1","179.9","150.2","121.3","54.6","18.3","5.3","793.9","1971 - 2000"
"998","15312","8110",NA,"9","9.2","12.3","27.1","58.9","152.3","178.2","159.8","132.4","53.5","18.2","4.4","815.3","1981 - 2010"
"999","15313","5110",NA,"32","11.1","21.8","30.9","88.3","168.2","251","228.7","163.8","57.6","20.6","10.8",NA,"1951 - 2010"
"1000","15313","7100",NA,"32","11.1","21.8","30.9","88.3","168.2","251","228.7","163.8","57.6","20.6","10.8",NA,"1971 - 2000"
"1001","15315","5110",NA,"14.5","11.8","13.2","27.4","72.8","174.8","191.1","197.1","153.7","65.5","14.9","7.2","944","1951 - 2010"
"1002","15315","7100",NA,"14.2","7.6","12.4","28.8","78.5","161.5","191.6","197.7","148.2","64.2","16.4","9.1","930.2","1971 - 2000"
"1003","15315","8110",NA,"12.5","13.5","14.5","28.5","76.8","184.2","196.7","197.2","161.9","68.5","14.1","6.8","975.2","1981 - 2010"
"1004","15317","5110",NA,"25.7","11.4","14.5","24.2","69.2","125.7","193.9","160.1","150.1","52.9","19.2","5.8","852.7","1951 - 2010"
"1005","15317","7100",NA,"13.7","10.6","12","26.9","80.9","133.5","215.7","173.6","131.2","55.4","20.8","7.4","881.7","1971 - 2000"
"1006","15317","8110",NA,"25.7","11.4","14.5","24.2","69.2","125.7","193.9","160.1","150.1","52.9","19.2","5.8","852.7","1981 - 2010"
"1007","15318","5110",NA,"17.7","16.1","9.9","48.1","86.4","145.6","211.6","167.3","171.9","83.1","14.1","11.7","983.5","1951 - 2010"
"1008","15318","8110",NA,"17.7","16.1","9.9","48.1","86.4","145.6","211.6","167.3","171.9","83.1","14.1","11.7","983.5","1981 - 2010"
"1009","15322","5110",NA,"35.1","3.1","6.1","11.5","55.8","174.7","267.6","245.7","164","115.2","34.2","16.2",NA,"1951 - 2010"
"1010","15322","7100",NA,"35.1","3.1","6.1","11.5","55.8","174.7","267.6","245.7","164","115.2","34.2","16.2",NA,"1971 - 2000"
"1011","15322","8110",NA,"35.1","3.1","6.1","11.5","55.8","174.7","267.6","245.7","164","115.2","34.2","16.2",NA,"1981 - 2010"
"1012","15324","5110",NA,"9.6","6.7","1.4","11.2","30.6","156","203","195.2","210.8","86.9","19.2","2.7","933.3","1951 - 2010"
"1013","15324","7100",NA,"11.3","1.4","1.8","11.8","24.7","152","175.2","165.1","199.2","89","19.6","3.4","854.5","1971 - 2000"
"1014","15324","8110",NA,"9.6","6.7","1.4","11.2","30.6","156","203","195.2","210.8","86.9","19.2","2.7","933.3","1981 - 2010"
"1015","15327","5110",NA,"9.3","8.4","4.7","1.1","40.4","239.4","289.7","268.8","221.3","102.7","16.8","2.7",NA,"1951 - 2010"
"1016","15327","7100",NA,"7.4","3.5","4","1.3","34.6","236.7","277.1","257.7","191.1","86.9","12.2","3.1",NA,"1971 - 2000"
"1017","15327","8110",NA,"9.3","8.4","4.7","1.1","40.4","239.4","289.7","268.8","221.3","102.7","16.8","2.7",NA,"1981 - 2010"
"1018","15328","5110",NA,"13","6.4","5.8","8.2","75.3","237.4","199.3","247","222.9","138.5","25.9","8.4",NA,"1951 - 2010"
"1019","15328","7100",NA,"11.5","4.4","4.6","5.5","77.7","263","183.3","247.1","210.6","151.7","31.1","12.2",NA,"1971 - 2000"
"1020","15328","8110",NA,"13","6.4","5.8","8.2","75.3","237.4","199.3","247","222.9","138.5","25.9","8.4",NA,"1981 - 2010"
"1021","15333","5110",NA,"11.5","10.9","9","26.3","55","118.1","177.6","139","115","52.8","19.8","7.6","742.6","1951 - 2010"
"1022","15333","7100",NA,"8.9","6.2","8.5","25.5","58.9","121.9","178.3","135.7","93.9","47.9","23","8.6","717.3","1971 - 2000"
"1023","15333","8110",NA,"11.5","10.9","9","26.3","55","118.1","177.6","139","115","52.8","19.8","7.6","742.6","1981 - 2010"
"1024","15336","5110",NA,"2.3","1.1","2","10.3","60","220.5","208.9","253.9","234.9","91.5","24.5","2.9",NA,"1951 - 2010"
"1025","15336","7100",NA,"4.2","1.8","3.6","15.5","68.9","217.3","197.7","233.9","217.2","94.2","13","4.8",NA,"1971 - 2000"
"1026","15336","8110",NA,"2.3","1.1","2","10.3","60","220.5","208.9","253.9","234.9","91.5","24.5","2.9",NA,"1981 - 2010"
"1027","15340","5110",NA,"21.9","14.1","14.9","27.3","84.2","222.8","239.7","211.1","163.6","66.2","12.1","4.5",NA,"1951 - 2010"
"1028","15340","7100",NA,"21.9","14.1","14.9","27.3","84.2","222.8","239.7","211.1","163.6","66.2","12.1","4.5",NA,"1971 - 2000"
"1029","15340","8110",NA,"21.9","14.1","14.9","27.3","84.2","222.8","239.7","211.1","163.6","66.2","12.1","4.5",NA,"1981 - 2010"
"1030","15341","5110",NA,"8.1","9.1","6.6","14.3","45.1","118.4","175.2","148.1","132.4","48.2","11.3","9.2","726","1951 - 2010"
"1031","15341","7100",NA,"6.1","9.1","7.1","17.6","39.7","78.4","159.2","145.8","110","41.5","14.9","13.6","643","1971 - 2000"
"1032","15341","8110",NA,"8.1","9.1","6.6","14.3","45.1","118.4","175.2","148.1","132.4","48.2","11.3","9.2","726","1981 - 2010"
"1033","15346","5110",NA,"15.7","10.5","8.9","1.6","34.3","266.7","269.8","250.8","215.1","124","30.7","4.4",NA,"1951 - 2010"
"1034","15346","7100",NA,"20.2","2.6","7","0.9","29.9","268.9","246","264.3","217.8","115.1","31.1","5.6",NA,"1971 - 2000"
"1035","15346","8110",NA,"15.7","10.5","8.9","1.6","34.3","266.7","269.8","250.8","215.1","124","30.7","4.4",NA,"1981 - 2010"
"1036","15347","5110",NA,"7.9","8.1","10.8","25.2","46.7","129.2","154.7","141.7","123.7","61","17.9","7.6","734.5","1951 - 2010"
"1037","15347","7100",NA,"8.5","8.8","12.2","23.9","49.3","124.7","152.8","142.2","118.7","57.8","19.9","8.8","727.6","1971 - 2000"
"1038","15347","8110",NA,"3.5","7.5","12.2","27","36.3","126.4","148","133.1","122","50.7","17.2","8.1","692","1981 - 2010"
"1039","15350","5110",NA,"16.1","16.8","8.9","16","91.3","308.4","280.3","270","280.3","150.9","30.7","15.5",NA,"1951 - 2010"
"1040","15350","7100",NA,"14.6","6.9","6.9","12.6","98.6","329.6","263.8","260.4","259.8","166.5","30.4","10.9",NA,"1971 - 2000"
"1041","15350","8110",NA,"16.1","16.8","8.9","16","91.3","308.4","280.3","270","280.3","150.9","30.7","15.5",NA,"1981 - 2010"
"1042","15353","5110",NA,"17.8","15.7","7.4","20.1","99.3","248.7","232.8","243.1","253.6","151.2","37.6","13.2",NA,"1951 - 2010"
"1043","15353","7100",NA,"19.9","10","2.7","21.3","105","261.6","214.6","237.4","233","159.2","46","19.8",NA,"1971 - 2000"
"1044","15353","8110",NA,"17.8","15.7","7.4","20.1","99.3","248.7","232.8","243.1","253.6","151.2","37.6","13.2",NA,"1981 - 2010"
"1045","15356","5110",NA,"118.4","105.2","114.7","110.3","162.8","281.2","227.8","285.1","240.2","232.1","125.9","112.6",NA,"1951 - 2010"
"1046","15356","7100",NA,"1.1","2.8","2.8","10.8","70.3","213.8","154.5","188.1","164.1","145.8","25.8","7.6","987.5","1971 - 2000"
"1047","15356","8110",NA,"118.4","105.2","114.7","110.3","162.8","281.2","227.8","285.1","240.2","232.1","125.9","112.6",NA,"1981 - 2010"
"1048","15357","5110",NA,"2.7","2.1","1.5","0.6","55.2","252.7","303.9","253.8","202.1","92.3","10.3","0.4",NA,"1951 - 2010"
"1049","15357","7100",NA,"2.7","2.1","1.5","0.6","55.2","252.7","303.9","253.8","202.1","92.3","10.3","0.4",NA,"1971 - 2000"
"1050","15357","8110",NA,"2.7","2.1","1.5","0.6","55.2","252.7","303.9","253.8","202.1","92.3","10.3","0.4",NA,"1981 - 2010"
"1051","15361","5110",NA,"8","14.4","9.7","21.5","46.1","125.6","145.8","136","127.4","67.4","20.5","9.1","731.5","1951 - 2010"
"1052","15361","7100",NA,"3.6","10.5","11.1","19.8","47","123.9","139.1","135.6","109","53.8","20.6","11.8","685.8","1971 - 2000"
"1053","15361","8110",NA,"8","14.4","9.7","21.5","46.1","125.6","145.8","136","127.4","67.4","20.5","9.1","731.5","1981 - 2010"
"1054","15363","5110",NA,"11","9.7","6.8","23.3","62.5","162.3","221.5","168.9","143.7","77.5","21.6","11.3","920.1","1951 - 2010"
"1055","15363","7100",NA,"11","9.7","6.8","23.3","62.5","162.3","221.5","168.9","143.7","77.5","21.6","11.3","920.1","1971 - 2000"
"1056","15365","5110",NA,"12","6","8.7","10.6","55.4","219.8","220.6","173.5","159.3","71.7","40.8","10.2","988.6","1951 - 2010"
"1057","15365","7100",NA,"12","6","8.7","10.6","55.4","219.8","220.6","173.5","159.3","71.7","40.8","10.2","988.6","1971 - 2000"
"1058","15365","8110",NA,"12","6","8.7","10.6","55.4","219.8","220.6","173.5","159.3","71.7","40.8","10.2","988.6","1981 - 2010"
"1059","15366","5110",NA,"3.1","5.8","4.8","13.6","67.2","197.7","176.8","246.1","237","80.3","16","3.8",NA,"1951 - 2010"
"1060","15366","8110",NA,"3.1","5.8","4.8","13.6","67.2","197.7","176.8","246.1","237","80.3","16","3.8",NA,"1981 - 2010"
"1061","17001","5110",NA,"9.5","5.5","3.1","10.4","52.9","202.6","191.6","181.3","194.3","66","13.6","5.2","936","1951 - 2010"
"1062","17001","7100",NA,"7.1","2","2.2","4.9","38.2","185.7","160.7","158.1","161.4","53.8","15.5","4.7","794.3","1971 - 2000"
"1063","17001","8110",NA,"8.6","7.3","3.4","4.3","42.5","191.6","199.2","190.2","203.8","59.8","11.1","3.8","925.6","1981 - 2010"
"1064","17002","5110",NA,"14.1","5.7","5.9","16.8","66.1","260.2","252.3","256.2","244.1","102.8","17.3","5",NA,"1951 - 2010"
"1065","17002","7100",NA,"12.9","5.2","5.8","14.9","55.9","248.5","246.3","263.5","238.6","102.6","14.1","5.5",NA,"1971 - 2000"
"1066","17002","8110",NA,"12.3","4","5.6","15.4","53.3","252.6","241.7","255.9","241.2","96.7","12.8","6",NA,"1981 - 2010"
"1067","17003","5110",NA,"9.4","3","4.5","11.7","49.6","192.8","176.2","154.5","173.6","62.5","17.8","3.6","859.2","1951 - 2010"
"1068","17003","7100",NA,"11","1.8","4.1","11.5","45.9","181.9","170.9","156.1","149.6","65.9","20.1","4.3","823.1","1971 - 2000"
"1069","17003","8110",NA,"10.6","4.7","3.9","12.3","44.2","197.1","168.7","163","172.4","65.3","17.1","3.2","862.5","1981 - 2010"
"1070","17004","5110",NA,"13.7","7.2","5.6","15.5","57.7","250.9","266.7","267.7","257.8","100.2","16.7","5.2",NA,"1951 - 2010"
"1071","17004","7100",NA,"13.3","4.2","5.7","16.4","58.9","250.3","260.7","266.9","255.7","109.6","16.8","7.1",NA,"1971 - 2000"
"1072","17004","8110",NA,"11.5","9.1","5","15.3","61.2","259.6","280.2","276.7","284.6","100.9","15.8","5.4",NA,"1981 - 2010"
"1073","17005","5110",NA,"11.2","4","4.4","12","57","194.4","169.6","159.3","176.5","65.2","13","3.8","870.4","1951 - 2010"
"1074","17005","7100",NA,"10","2.4","3.9","9.9","54","191.8","165.7","155.9","159.3","67.9","17.6","4.1","842.5","1971 - 2000"
"1075","17005","8110",NA,"8.6","5.1","2.8","10.2","47.3","192.7","156","160.1","165.1","62.3","14.7","2.9","827.8","1981 - 2010"
"1076","17006","5110",NA,"13.9","5.4","4.8","16.1","66.1","219","207","224.4","223.5","70.6","13.3","4.1",NA,"1951 - 2010"
"1077","17006","7100",NA,"14.7","5","6.1","19","75.7","217.9","207.7","228.5","221.8","71.1","15.3","3.9",NA,"1971 - 2000"
"1078","17006","8110",NA,"14.1","8.4","6.9","17.6","65.3","241.7","232.2","245.7","249.5","72.5","14.4","3.2",NA,"1981 - 2010"
"1079","17007","5110",NA,"11.9","7.3","3.6","19","59.3","213.1","204.5","232.9","206.3","75.8","12.8","6.6",NA,"1951 - 2010"
"1080","17007","7100",NA,"10.3","1.9","4.1","13.3","63.4","226.1","207.4","227.1","205","76.1","10.9","2.6",NA,"1971 - 2000"
"1081","17007","8110",NA,"7.5","4.6","3.5","10","62.2","237.9","220.5","226.7","221.1","73.2","11.2","1.8",NA,"1981 - 2010"
"1082","17008","5110",NA,"7.3","3.8","2.8","8.7","59.2","218.4","186.3","184.7","186.3","56","6.8","3.1","923.4","1951 - 2010"
"1083","17008","7100",NA,"6.5","1.9","1.4","8.9","54.2","245.2","192.9","186.2","175.1","57.8","8.7","3.5","942.3","1971 - 2000"
"1084","17008","8110",NA,"5.7","5.1","1.5","7.8","54.6","196.5","172","158.2","165.2","54.1","11","4","835.7","1981 - 2010"
"1085","17012","5110",NA,"11.1","6.1","4.2","12","54.1","203.5","174.5","203.5","199.2","73.8","14.1","4.5","960.6","1951 - 2010"
"1086","17012","7100",NA,"11.6","2.7","4.4","14","54.4","199.4","168.7","200.8","184.8","78.3","16.3","5.9","941.3","1971 - 2000"
"1087","17012","8110",NA,"10.7","7.4","3.8","10.3","50.9","207.6","177.7","217.5","202.2","74.9","14.4","3.9","981.3","1981 - 2010"
"1088","17013","5110",NA,"10.6","3.4","3.8","10.4","57","200.5","181.5","176.1","176.1","65.3","11.4","4.4","900.5","1951 - 2010"
"1089","17013","7100",NA,"9.4","2.4","3.8","9.2","55.8","206","184.7","175.5","152.8","61.5","8.7","5.5","875.3","1971 - 2000"
"1090","17013","8110",NA,"9","4.4","3.3","9.3","51.9","215.4","191.4","173.8","183.8","61.3","10","4.1","917.7","1981 - 2010"
"1091","17014","5110",NA,"10.8","5","5.7","9.4","57.6","200.5","172.3","186.4","201.6","71","14.6","4.3","939.2","1951 - 2010"
"1092","17014","7100",NA,"9.1","2.7","6.7","9.4","58.9","199.4","160.3","181.3","184.7","74.9","15.6","5.3","908.3","1971 - 2000"
"1093","17014","8110",NA,"8.7","6.5","3.7","9","57.6","209.4","177.3","194.3","216.1","68.1","11.5","4.4","966.6","1981 - 2010"
"1094","17015","5110",NA,"9.5","3.8","4.7","10.9","59.4","176.1","176.3","175.3","169.8","65.3","10.8","3.3","865.2","1951 - 2010"
"1095","17015","7100",NA,"8.6","3.7","3.7","12.5","59.4","170.3","162.3","163.3","175","62.2","8.1","3.3","832.4","1971 - 2000"
"1096","17015","8110",NA,"8.2","4.8","4","6.5","60.4","176.3","183.7","173.2","184.3","65.1","9.6","3.1","879.2","1981 - 2010"
"1097","17016","5110",NA,"8.5","2","2.4","8.3","45.6","181.3","154.4","158","172.6","71.9","7.6","2.7","815.3","1951 - 2010"
"1098","17016","7100",NA,"5.7","2.9","1.8","8.8","51.8","187.1","164.3","160.5","182.9","70.3","4.1","2.7","842.9","1971 - 2000"
"1099","17016","8110",NA,"2.6","2.9","1.5","6.8","40.2","190.2","154.2","152","172.2","57","5","0.5","785.1","1981 - 2010"
"1100","17017","5110",NA,"7.6","2.8","37.4","11.7","62.7","168.9","167.6","135.6","156.6","82.7","13.8","7.2","854.6","1951 - 2010"
"1101","17018","5110",NA,"11.7","4.1","3.7","11.2","62.1","194.6","170.1","184.1","179.6","63.6","11.3","5","901.1","1951 - 2010"
"1102","17018","7100",NA,"10.7","2.8","3.4","9.6","63.3","208.9","190","183.8","172.2","64.7","13.5","5.5","928.4","1971 - 2000"
"1103","17018","8110",NA,"9.7","5.6","3.7","11","65.3","212","183.5","203.5","205.6","63.8","13.1","4","980.8","1981 - 2010"
"1104","17019","5110",NA,"9.2","3.3","3.2","11.3","65.8","191.1","191.1","170.4","171.9","69.6","13.2","2.8","902.9","1951 - 2010"
"1105","17019","7100",NA,"10.1","1.7","2.7","12.6","63.1","199.8","188.6","165.8","167.9","70.5","13","3.2","899","1971 - 2000"
"1106","17019","8110",NA,"8.7","5.2","3.1","9.2","64.7","195.6","194.8","160.6","164.6","68.2","14.3","2.8","891.8","1981 - 2010"
"1107","17020","5110",NA,"14.2","6.8","6.1","19","83","214.2","183.7","198.2","219","70.8","16.5","5.4",NA,"1951 - 2010"
"1108","17020","7100",NA,"13.2","6.7","5.4","19.3","85.4","211.9","183.2","187.2","198.7","67.9","16.5","4.7",NA,"1971 - 2000"
"1109","17020","8110",NA,"14","10.5","6.1","18.5","78.6","210.4","189","198","225.1","66.5","15.1","4.6",NA,"1981 - 2010"
"1110","17021","5110",NA,"16.4","12.2","10.1","22.1","62.3","201.9","183.5","206.7","182.6","76.2","17.7","11.6",NA,"1951 - 2010"
"1111","17021","7100",NA,"14.8","9.5","9.6","21.3","65.1","220.6","185.5","213.8","174.8","75.2","22.8","15",NA,"1971 - 2000"
"1112","17021","8110",NA,"14.7","16.6","12.2","26.3","67","231.1","191.4","236.3","188.2","82.7","21.2","14.3",NA,"1981 - 2010"
"1113","17022","5110",NA,"19.8","10.1","12.5","33.8","79.7","297.1","385.5","371","280","111.1","11","7.9",NA,"1951 - 2010"
"1114","17022","7100",NA,"17.4","8.7","10.3","28.9","76.3","270.2","381.5","370.9","244.5","103.2","13.1","7.1",NA,"1971 - 2000"
"1115","17022","8110",NA,"12.5","13","10.8","22.2","64.8","261.5","385.4","317.5","208.3","80.4","11.7","2.2",NA,"1981 - 2010"
"1116","17023","5110",NA,"9.6","3.5","3.2","11.1","54.8","199.8","143","157.8","147.9","68.7","7.7","1.6","808.7","1951 - 2010"
"1117","17023","7100",NA,"10.4","3.8","3.5","12","59.4","204.9","152.6","154","147.5","73.5","8.1","1.8","831.5","1971 - 2000"
"1118","17024","5110",NA,"11.8","5.5","4","11.2","54.3","188.2","177.5","181.9","198.8","78.2","12.8","4.9","929.1","1951 - 2010"
"1119","17024","7100",NA,"11.5","2.7","3.7","10.6","57.8","186.7","170.3","174.7","192.4","77","13.4","5.1","905.9","1971 - 2000"
"1120","17024","8110",NA,"9.9","7.4","4.1","11.4","51.5","193.4","176.6","190.1","201.4","77.2","10.7","3.9","937.6","1981 - 2010"
"1121","17026","5110",NA,"10","5.6","3","8.8","53.4","193.6","161.6","184.6","157.9","68","9.9","4.3","860.7","1951 - 2010"
"1122","17026","7100",NA,"10","6.3","2.4","7.4","52.3","202.1","162.1","190.1","151.8","68.8","10.5","5.8","869.6","1971 - 2000"
"1123","17026","8110",NA,"9.1","8","2.6","6.5","53.4","199.3","173","196.3","154.1","64.8","11.2","3","881.3","1981 - 2010"
"1124","17028","5110",NA,"11.3","4","3.6","11.9","62.5","194.1","163","187.6","185.6","58.9","15.2","3.1","900.8","1951 - 2010"
"1125","17028","7100",NA,"14.7","2.3","4.6","11.3","60","181.2","147.6","199.6","180.6","67.2","17.8","5.7","892.6","1971 - 2000"
"1126","17028","8110",NA,"11.9","5.5","4.5","11.6","62.5","191","164.8","201.7","194.2","61.7","14.5","3.6","927.5","1981 - 2010"
"1127","17029","5110",NA,"14.2","10","5.4","17.8","57","205.4","236.6","232.7","239.2","87.9","20.2","4.8",NA,"1951 - 2010"
